date,price
2022-12-20,2.057
2022-12-21,2.056
2022-12-22,2.116
2022-12-23,2.119
2022-12-26,2.113
2022-12-27,2.132
2022-12-28,2.138
2022-12-29,2.124
2022-12-30,2.125
2023-01-03,2.142
2023-01-04,2.191
2023-01-05,2.214
2023-01-06,2.199
2023-01-09,2.217
2023-01-10,2.183
2023-01-11,2.194
2023-01-12,2.182
2023-01-13,2.206
2023-01-16,2.198
2023-01-17,2.179
2023-01-18,2.196
2023-01-19,2.202
2023-01-20,2.23
2023-01-30,2.263
2023-01-31,2.22
2023-02-01,2.249
2023-02-02,2.248
2023-02-03,2.21
2023-02-06,2.182
2023-02-07,2.182
2023-02-08,2.179
2023-02-09,2.201
2023-02-10,2.178
2023-02-13,2.177
2023-02-14,2.178
2023-02-15,2.155
2023-02-16,2.171
2023-02-17,2.155
2023-02-20,2.173
2023-02-21,2.151
2023-02-22,2.148
2023-02-23,2.138
2023-02-24,2.125
2023-02-27,2.114
2023-02-28,2.119
2023-03-01,2.168
2023-03-02,2.166
2023-03-03,2.183
2023-03-06,2.192
2023-03-07,2.181
2023-03-08,2.147
2023-03-09,2.144
2023-03-10,2.074
2023-03-13,2.094
2023-03-14,2.045
2023-03-15,2.07
2023-03-16,2.039
2023-03-17,2.065
2023-03-20,2.017
2023-03-21,2.039
2023-03-22,2.077
2023-03-23,2.102
2023-03-24,2.108
2023-03-27,2.093
2023-03-28,2.098
2023-03-29,2.129
2023-03-30,2.133
2023-03-31,2.142
2023-04-03,2.138
2023-04-04,2.138
2023-04-06,2.122
2023-04-07,2.144
2023-04-10,2.137
2023-04-11,2.144
2023-04-12,2.135
2023-04-13,2.117
2023-04-14,2.134
2023-04-17,2.176
2023-04-18,2.168
2023-04-19,2.154
2023-04-20,2.153
2023-04-21,2.128
2023-04-24,2.107
2023-04-25,2.095
2023-04-26,2.106
2023-04-27,2.11
2023-04-28,2.137
2023-05-04,2.131
2023-05-05,2.138
2023-05-08,2.167
2023-05-09,2.122
2023-05-10,2.121
2023-05-11,2.106
2023-05-12,2.102
2023-05-15,2.141
2023-05-16,2.143
2023-05-17,2.134
2023-05-18,2.126
2023-05-19,2.12
2023-05-22,2.141
2023-05-23,2.118
2023-05-24,2.094
2023-05-25,2.057
2023-05-26,2.051
2023-05-29,2.045
2023-05-30,2.035
2023-05-31,1.997
2023-06-01,2.007
2023-06-02,2.076
2023-06-05,2.095
2023-06-06,2.086
2023-06-07,2.113
2023-06-08,2.12
2023-06-09,2.139
2023-06-12,2.14
2023-06-13,2.158
2023-06-14,2.142
2023-06-15,2.182
2023-06-16,2.214
2023-06-19,2.199
2023-06-20,2.177
2023-06-21,2.141
2023-06-26,2.109
2023-06-27,2.141
2023-06-28,2.151
2023-06-29,2.127
2023-06-30,2.133
2023-07-03,2.172
2023-07-04,2.169
2023-07-05,2.148
2023-07-06,2.113
2023-07-07,2.087
2023-07-10,2.086
2023-07-11,2.095
2023-07-12,2.101
2023-07-13,2.149
2023-07-14,2.154
2023-07-17,2.128
2023-07-18,2.127
2023-07-19,2.125
2023-07-20,2.123
2023-07-21,2.132
2023-07-24,2.088
2023-07-25,2.149
2023-07-26,2.156
2023-07-27,2.18
2023-07-28,2.209
2023-07-31,2.245
2023-08-01,2.219
2023-08-02,2.181
2023-08-03,2.189
2023-08-04,2.188
2023-08-07,2.189
2023-08-08,2.163
2023-08-09,2.158
2023-08-10,2.16
2023-08-11,2.149
2023-08-14,2.118
2023-08-15,2.116
2023-08-16,2.09
2023-08-17,2.096
2023-08-18,2.051
2023-08-21,2.012
2023-08-22,2.028
2023-08-23,2.024
2023-08-24,2.06
2023-08-25,2.045
2023-08-28,2.065
2023-08-29,2.107
2023-08-30,2.108
2023-08-31,2.091
2023-09-01,2.11
2023-09-04,2.126
2023-09-05,2.096
2023-09-06,2.089
2023-09-07,2.063
2023-09-08,2.042
2023-09-11,2.047
2023-09-12,2.06
2023-09-13,2.06
2023-09-14,2.06
2023-09-15,2.078
2023-09-18,2.053
2023-09-19,2.051
2023-09-20,2.046
2023-09-21,2.014
2023-09-22,2.046
2023-09-25,2.028
2023-09-26,2.002
2023-09-27,2.013
2023-09-28,1.991
2023-10-09,1.99
2023-10-10,1.998
2023-10-11,2.033
2023-10-12,2.068
2023-10-13,2.037
2023-10-16,2.011
2023-10-17,2.02
2023-10-18,2.014
2023-10-19,1.968
2023-10-20,1.948
2023-10-23,1.919
2023-10-24,1.922
2023-10-25,1.918
2023-10-26,1.905
2023-10-27,1.939
2023-10-30,1.94
2023-10-31,1.919
2023-11-01,1.914
2023-11-02,1.92
2023-11-03,1.964
2023-11-06,1.995
2023-11-07,1.975
2023-11-08,1.966
2023-11-09,1.965
2023-11-10,1.943
2023-11-13,1.947
2023-11-14,1.964
2023-11-15,2.022
2023-11-16,2.006
2023-11-17,1.975
2023-11-20,2.003
2023-11-21,2.001
2023-11-22,1.983
2023-11-23,1.999
2023-11-24,1.976
2023-11-27,1.965
2023-11-28,1.95
2023-11-29,1.885
2023-11-30,1.891
2023-12-01,1.881
2023-12-04,1.843
2023-12-05,1.795
2023-12-06,1.823
2023-12-07,1.808
2023-12-08,1.812
2023-12-11,1.805
2023-12-12,1.826
2023-12-13,1.801
2023-12-14,1.816
2023-12-15,1.853
2023-12-18,1.836
2023-12-19,1.824
2023-12-20,1.826
2023-12-21,1.829
2023-12-22,1.798
2023-12-25,1.808
2023-12-26,1.8
2023-12-27,1.83
2023-12-28,1.862
2023-12-29,1.853
2024-01-02,1.835
2024-01-03,1.829
2024-01-04,1.829
2024-01-05,1.823
2024-01-08,1.782
2024-01-09,1.791
2024-01-10,1.769
2024-01-11,1.803
2024-01-12,1.792
2024-01-15,1.793
2024-01-16,1.764
2024-01-17,1.695
2024-01-18,1.711
2024-01-19,1.695
2024-01-22,1.653
2024-01-23,1.697
2024-01-24,1.722
2024-01-25,1.78
2024-01-26,1.759
2024-01-29,1.759
2024-01-30,1.723
2024-01-31,1.696
2024-02-01,1.704
2024-02-02,1.71
2024-02-05,1.712
2024-02-06,1.776
2024-02-07,1.769
2024-02-08,1.754
2024-02-19,1.791
2024-02-20,1.784
2024-02-21,1.83
2024-02-22,1.835
2024-02-23,1.849
2024-02-26,1.834
2024-02-27,1.836
2024-02-28,1.817
2024-02-29,1.83
2024-03-01,1.834
2024-03-04,1.833
2024-03-05,1.801
2024-03-06,1.819
2024-03-07,1.804
2024-03-08,1.828
2024-03-11,1.841
2024-03-12,1.894
2024-03-13,1.903
2024-03-14,1.884
2024-03-15,1.859
2024-03-18,1.87
2024-03-19,1.84
2024-03-20,1.846
2024-03-21,1.886
2024-03-22,1.852
2024-03-25,1.848
2024-03-26,1.875
2024-03-27,1.854
2024-03-28,1.867
2024-03-29,1.873
2024-04-01,1.897
2024-04-02,1.91
2024-04-03,1.895
2024-04-08,1.891
2024-04-09,1.905
2024-04-10,1.928
2024-04-11,1.929
2024-04-12,1.896
2024-04-15,1.884
2024-04-16,1.844
2024-04-17,1.841
2024-04-18,1.86
2024-04-19,1.84
2024-04-22,1.879
2024-04-23,1.906
2024-04-24,1.956
2024-04-25,1.965
2024-04-26,2.011
2024-04-29,2.022
2024-04-30,2.025
2024-05-06,2.102
2024-05-07,2.099
2024-05-08,2.083
2024-05-09,2.111
2024-05-10,2.165
2024-05-13,2.176
2024-05-14,2.177
2024-05-15,2.183
2024-05-16,2.217
2024-05-17,2.226
2024-05-20,2.239
2024-05-21,2.19
2024-05-22,2.19
2024-05-23,2.167
2024-05-24,2.129
2024-05-27,2.161
2024-05-28,2.161
2024-05-29,2.132
2024-05-30,2.091
2024-05-31,2.091
2024-06-03,2.117
2024-06-04,2.126
2024-06-05,2.118
2024-06-06,2.127
2024-06-07,2.121
2024-06-11,2.104
2024-06-12,2.083
2024-06-13,2.096
2024-06-14,2.096
2024-06-17,2.09
2024-06-18,2.089
2024-06-19,2.148
2024-06-20,2.142
2024-06-21,2.113
2024-06-24,2.091
2024-06-25,2.106
2024-06-26,2.12
2024-06-27,2.073
2024-06-28,2.084
2024-07-01,2.088
2024-07-02,2.088
2024-07-03,2.113
2024-07-04,2.126
2024-07-05,2.105
2024-07-08,2.069
2024-07-09,2.076
2024-07-10,2.064
2024-07-11,2.096
2024-07-12,2.148
2024-07-15,2.118
2024-07-16,2.093
2024-07-17,2.09
2024-07-18,2.1
2024-07-19,2.054
2024-07-22,2.077
2024-07-23,2.06
2024-07-24,2.03
2024-07-25,1.99
2024-07-26,1.991
2024-07-29,2.014
2024-07-30,1.98
2024-07-31,2.015
2024-08-01,2.015
2024-08-02,1.962
2024-08-05,1.923
2024-08-06,1.92
2024-08-07,1.942
2024-08-08,1.954
2024-08-09,1.969
2024-08-12,1.972
2024-08-13,1.982
2024-08-14,1.963
2024-08-15,1.969
2024-08-16,2.004
2024-08-19,2.017
2024-08-20,2.003
2024-08-21,1.993
2024-08-22,2.014
2024-08-23,2.016
2024-08-26,2.04
2024-08-27,2.048
2024-08-28,2.033
2024-08-29,2.04
2024-08-30,2.074
2024-09-02,2.027
2024-09-03,2.028
2024-09-04,2.003
2024-09-05,2.0
2024-09-06,1.993
2024-09-09,1.973
2024-09-10,1.989
2024-09-11,1.964
2024-09-12,1.986
2024-09-13,1.996
2024-09-18,2.001
2024-09-19,2.045
2024-09-20,2.057
2024-09-23,2.062
2024-09-24,2.144
2024-09-25,2.155
2024-09-26,2.241
2024-09-27,2.327
2024-09-30,2.441
2024-10-08,2.428
2024-10-09,2.318
2024-10-10,2.404
2024-10-11,2.341
2024-10-14,2.39
2024-10-15,2.301
2024-10-16,2.322
2024-10-17,2.297
2024-10-18,2.363
2024-10-21,2.309
2024-10-22,2.312
2024-10-23,2.343
2024-10-24,2.319
2024-10-25,2.325
2024-10-28,2.331
2024-10-29,2.333
2024-10-30,2.304
2024-10-31,2.3
2024-11-01,2.306
2024-11-04,2.317
2024-11-05,2.349
2024-11-06,2.319
2024-11-07,2.379
2024-11-08,2.365
2024-11-11,2.329
2024-11-12,2.277
2024-11-13,2.268
2024-11-14,2.234
2024-11-15,2.236
2024-11-18,2.244
2024-11-19,2.251
2024-11-20,2.255
2024-11-21,2.254
2024-11-22,2.202
2024-11-25,2.202
2024-11-26,2.203
2024-11-27,2.238
2024-11-28,2.221
2024-11-29,2.222
2024-12-02,2.239
2024-12-03,2.262
2024-12-04,2.272
2024-12-05,2.245
2024-12-06,2.281
2024-12-09,2.274
2024-12-10,2.342
2024-12-11,2.317
2024-12-12,2.355
2024-12-13,2.302
2024-12-16,2.279
2024-12-17,2.276
2024-12-18,2.29
2024-12-19,2.287
2024-12-20,2.288
2024-12-23,2.292
2024-12-24,2.324
2024-12-25,2.325
2024-12-26,2.324
2024-12-27,2.321
2024-12-30,2.323
2024-12-31,2.311
2025-01-02,2.278
2025-01-03,2.285
2025-01-06,2.288
2025-01-07,2.25
2025-01-08,2.238
2025-01-09,2.238
2025-01-10,2.212
2025-01-13,2.19
2025-01-14,2.232
2025-01-15,2.234
2025-01-16,2.26
2025-01-17,2.264
2025-01-20,2.306
2025-01-21,2.319
2025-01-22,2.269
2025-01-23,2.255
2025-01-24,2.303
2025-01-27,2.315
2025-02-05,2.363
2025-02-06,2.393
2025-02-07,2.431
2025-02-10,2.476
2025-02-11,2.471
2025-02-12,2.524
2025-02-13,2.565
2025-02-14,2.589
2025-02-17,2.614
2025-02-18,2.639
2025-02-19,2.654
2025-02-20,2.619
2025-02-21,2.701
2025-02-24,2.718
2025-02-25,2.659
2025-02-26,2.759
2025-02-27,2.755
2025-02-28,2.653
2025-03-03,2.664
2025-03-04,2.672
2025-03-05,2.726
2025-03-06,2.814
2025-03-07,2.801
2025-03-10,2.76
2025-03-11,2.742
2025-03-12,2.728
2025-03-13,2.715
2025-03-14,2.784
2025-03-17,2.803
2025-03-18,2.851
2025-03-19,2.859
2025-03-20,2.805
2025-03-21,2.75
2025-03-24,2.755
2025-03-25,2.709
2025-03-26,2.719
2025-03-27,2.746
2025-03-28,2.714
2025-03-31,2.684
2025-04-01,2.702
2025-04-02,2.691
2025-04-03,2.653
